MD5,Tactic_ID,Mitre_ID,Tactic,Hash,DATE
170a55f7c0448f1741e60b01dcec9cfb,TA0007,T1120,Discovery,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0007,T1082,Discovery,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0011,T1071,Command and Control,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0011,T1573,Command and Control,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1497.001,Discovery,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1055,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1027,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1036.005,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1218.011,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1497,Discovery,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0005,T1036,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0004,T1055,Defense Evasion,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0002,T1129,Execution,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
170a55f7c0448f1741e60b01dcec9cfb,TA0009,T1005,Collection,084b21bc32ee19af98f85aee8204a148032ce7eabef668481b919195dd62b319,2019-10-31
868036e102df4ce414b0e6700825b319,TA0003,T1547.001,Privilege Escalation,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0007,T1057,Discovery,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0007,T1083,Discovery,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0007,T1012,Discovery,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0007,T1082,Discovery,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0007,T1518,Discovery,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1055,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1564.001,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1055.003,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1027.005,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1036.005,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1620,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1055.001,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0005,T1134,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0004,T1055,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0004,T1055.003,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0004,T1547.001,Privilege Escalation,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0004,T1055.001,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0004,T1134,Defense Evasion,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
868036e102df4ce414b0e6700825b319,TA0002,T1129,Execution,12480585e08855109c5972e85d99cda7701fe992bc1754f1a0736f1eebcb004d,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0007,T1083,Discovery,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0007,T1497.001,Discovery,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0007,T1082,Discovery,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0003,T1543.003,Privilege Escalation,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0002,T1129,Execution,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0002,T1569.002,Execution,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0002,T1059,Execution,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0005,T1497.001,Discovery,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0005,T1027.005,Defense Evasion,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0005,T1027,Defense Evasion,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
07d2b057d2385a4cdf413e8d342305df,TA0004,T1543.003,Privilege Escalation,1a01b8a4c505db70f9e199337ce7f497b3dd42f25ad06487e29385580bca3676,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0007,T1497.001,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0007,T1016,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0007,T1083,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0007,T1124,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0007,T1082,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0011,T1071,Command and Control,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0011,T1571,Command and Control,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0011,T1573,Command and Control,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0002,T1129,Execution,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0005,T1497.001,Discovery,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0005,T1027.005,Defense Evasion,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
5c3898ac7670da30cf0b22075f3e8ed6,TA0005,T1027,Defense Evasion,2151c1977b4555a1761c12f151969f8e853e26c396fa1a7b74ccbaf3a48f4525,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0001,T1091,Lateral Movement,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0008,T1091,Lateral Movement,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1497.001,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1033,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1087.001,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1016,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1497,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1518.001,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1120,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0007,T1082,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0011,T1071,Command and Control,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0011,T1573,Command and Control,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0005,T1497.001,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0005,T1497,Discovery,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0005,T1027,Defense Evasion,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0005,T1027.005,Defense Evasion,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0009,T1005,Collection,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
38fc56965dccd18f39f8a945f6ebc439,TA0002,T1129,Execution,32ec329301aa4547b4ef4800159940feb950785f1ab68d85a14d363e0ff2bc11,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0002,T1129,Execution,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0007,T1083,Discovery,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0007,T1082,Discovery,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0007,T1016,Discovery,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0005,T1027.005,Defense Evasion,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
42682d4a78fe5c2eda988185a344637d,TA0005,T1027,Defense Evasion,4a74a9fd40b63218f7504f806fce71dffefc1b1d6ca4bbaadd720b6a89d47761,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0002,T1129,Execution,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0002,T1059,Execution,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0007,T1083,Discovery,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0007,T1082,Discovery,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0007,T1016,Discovery,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
c5dc53a540abe95e02008a04a0d56d6c,TA0005,T1027,Defense Evasion,4c372df691fc699552f81c3d3937729f1dde2a2393f36c92ccc2bd2a033a0818,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0003,T1543.003,Privilege Escalation,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0002,T1129,Execution,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0002,T1569.002,Execution,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0002,T1059,Execution,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0007,T1083,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0007,T1497.003,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0007,T1120,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0007,T1082,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0007,T1040,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0006,T1040,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1562.004,Defense Evasion,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1027,Defense Evasion,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1036.005,Defense Evasion,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1497.003,Discovery,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1070.006,Defense Evasion,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0005,T1564.003,Defense Evasion,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
61e3571b8d9b2e9ccfadc3dde10fb6e1,TA0004,T1543.003,Privilege Escalation,70034b33f59c6698403293cdc28676c7daa8c49031089efa6eefce41e22dccb3,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0007,T1082,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0007,T1083,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0007,T1497,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0007,T1518.001,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0007,T1018,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0011,T1095,Command and Control,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0011,T1071,Command and Control,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1055,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1027.005,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1027,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1112,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1218.011,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0005,T1497,Discovery,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0004,T1543.003,Privilege Escalation,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0004,T1055,Defense Evasion,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0003,T1543.003,Privilege Escalation,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0002,T1129,Execution,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3edce4d49a2f31b8ba9bad0b8ef54963,TA0002,T1569.002,Execution,73dcb7639c1f81d3f7c4931d32787bdf07bd98550888c4b29b1058b2d5a7ca33,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0002,T1129,Execution,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0007,T1083,Discovery,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0007,T1497.001,Discovery,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0007,T1082,Discovery,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0007,T1016,Discovery,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0005,T1497.001,Discovery,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0005,T1027.005,Defense Evasion,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
3021b9ef74c7bddf59656a035f94fd08,TA0005,T1027,Defense Evasion,83228075a604e955d59edc760e4c4ed16eedabfc8f6ac291cf21b4fcbcd1f70a,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0007,T1082,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0007,T1083,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0007,T1497,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0007,T1518.001,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0007,T1018,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0011,T1095,Command and Control,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0011,T1071,Command and Control,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1055,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1027.005,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1027,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1218.011,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1497,Discovery,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1036,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0005,T1562.001,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0004,T1543.003,Privilege Escalation,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0004,T1055,Defense Evasion,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0003,T1543.003,Privilege Escalation,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0002,T1129,Execution,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
5c0c1b4c3b1cfd455ac05ace994aed4b,TA0002,T1569.002,Execution,8a1d57ee05d29a730864299376b830a7e127f089e500e148d96d0868b7c5b520,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0003,T1547.001,Privilege Escalation,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0002,T1129,Execution,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0002,T1106,Execution,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0002,T1059,Execution,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0007,T1016,Discovery,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0007,T1083,Discovery,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0007,T1124,Discovery,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0007,T1120,Discovery,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0007,T1082,Discovery,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0011,T1071,Command and Control,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0011,T1571,Command and Control,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
2ff1688fe866ec2871169197f9d46936,TA0011,T1573,Command and Control,b05aae59b3c1d024b19c88448811debef1eada2f51761a5c41e70da3db7615a9,2019-10-31
